"sd","mean"
145.84898134514575,77274.58572027604
0.01764086036648578,236.8824922779499
0.008067842405029472,118.86057689109043
0.006038387284717334,79.33537312263671
0.0037442145614781093,59.53962210896888
0.003336777180222621,47.647592287939645
0.0026172957581115154,39.71528374035303
0.002095756692080892,34.047725121169314
0.002773857675215722,29.793461384103246
0.001983812720476251,26.485969259794654
